file_id,상대경로,크기,SHA-256,확장자,실제형식,원본주차,Git상태,작성수정근거,참조대상,분류,부모file_id,판정근거,미확인사유,관측_슬라이드수,관측_인라인SVG수
F-0068,courses/바이브코딩/sessions/1주차/강의덱.초안/part-02.html,12919,36ae5eabfd6e90ad62bdf7cc460f7504c65fc099c6cf48dc81a57456f22e3bad,.html,HTML(조각),1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 10회,자료/images/s17_folder-file-workspace-paper-cut-v1-transparent.png(있음);자료/screenshot/win02_c-drive-open.png(있음);자료/screenshot/win_new-folder-context-menu.png(있음);자료/screenshot/codex_about-me-folder-created.png(있음);자료/screenshot/codex_use-existing-folder-menu.png(있음);자료/screenshot/codex_select-project-root_about-me.png(있음);자료/images/s19_permission-four-checks-paper-cut-v1-transparent.png(있음),편집 정본,-,조립 입력 shard(편집 대상 원본),-,7,7
F-0069,courses/바이브코딩/sessions/1주차/강의덱.초안/part-03.html,38881,3ceb7b9daa5b6fb23bc27fe76252105f011067820a83d9da5a1139d8bf946cd5,.html,HTML(조각),1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 13회,자료/images/s18_context-memory-workbench-paper-cut-v1-transparent.png(있음),편집 정본,-,조립 입력 shard(편집 대상 원본),-,19,18
F-0070,courses/바이브코딩/sessions/1주차/강의덱.초안/part-04.html,24199,f8528cf7ca50f962f811de101b23bc8a8cb3330b3163605aab13bf99df028fe9,.html,HTML(조각),1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 7회,자료/images/s44_keep-change-check-paper-cut-v1-transparent.png(있음);자료/images/s45_human-ai-one-change-paper-cut-v2-transparent.png(있음);자료/images/s46_one-change-protected-paper-cut-v1-transparent.png(있음);자료/images/s50_human-ai-free-change-paper-cut-v2-transparent.png(있음),편집 정본,-,조립 입력 shard(편집 대상 원본),-,9,11
F-0071,courses/바이브코딩/sessions/1주차/강의덱.초안/part-05.html,15746,86a32dfe43645ae888e6f1d9e71bb1f9dbe28b0fa663cb56764827c728c3af43,.html,HTML(조각),1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 9회,자료/images/s52_issue-type-check-paper-cut-v1-transparent.png(있음);자료/images/s56_human-ai-refresh-check-paper-cut-v2-transparent.png(있음);자료/images/s60_final-three-checks-paper-cut-v1-transparent.png(있음),편집 정본,-,조립 입력 shard(편집 대상 원본),-,8,8
F-0072,courses/바이브코딩/sessions/1주차/강의덱.초안/revision.css,119572,8a9c00ece9e21bf656b4228012be011b20740c6fb8ce89652781af5638cee72b,.css,텍스트(CSS),1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 11회,(참조 없음),편집 정본,-,조립 입력 shard(편집 대상 원본),-,-,-
F-0073,courses/바이브코딩/sessions/1주차/강의덱.초안/shell.html,44638,4fbe490deedcbd867eff0799a69e1f36ff5ae812b8c035371b904c43ac74e043,.html,HTML(문서),1주차,tracked,최초 95438ae(2026-07-21) / 최종 b8119b0(2026-08-03) / 커밋 15회,../../../../kit/styles/deck.css(있음);../../../../kit/styles/legibility.css(있음);../../../../kit/styles/patterns.css(있음);강의덱.초안/revision.css(있음);자료/images/s00_light-paper-background.png(있음);자료/images/s00_workbench-hero-paper-cut-v1-transparent.png(있음);자료/images/s00_check-paper-cut-v1-transparent.png(있음);자료/images/s01a_ai-one-sentence-era-paper-cut-v1-transparent.png(있음);자료/images/s05_week1_journey-paper-cut-v1-transparent.png(있음);자료/images/s05_week2_journey-paper-cut-v1-transparent.png(있음);자료/images/s05_week3_journey-paper-cut-v1-transparent.png(있음);자료/images/s02_arrival-three-actions-paper-cut-v1-transparent.png(있음);자료/images/s05a-data-design-background-v1.png(있음);자료/images/s42_one-file-three-files-paper-cut-v1-transparent.png(있음),편집 정본,-,조립 입력 shard(편집 대상 원본),-,15,12
F-0074,courses/바이브코딩/sessions/1주차/강의덱_발표.html,59008238,5a4aa2b58643b040fe55f48442400afdbce9fcb066dca53dd95a2b4a569ecf2e,.html,HTML(문서),1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 6회,(참조 없음),내보내기 결과물,F-0064,조립본에서 파생된 자립 배포/발표 런타임(폰트·이미지 인라인),-,75,77
F-0075,courses/바이브코딩/sessions/1주차/강의덱_발표자노트.html,30691,5bd0443cf048651033a92d88b8aadb65ae5c9675ee8a236d7d4025d700be90b1,.html,HTML(문서),1주차,tracked,최초 e321979(2026-07-16) / 최종 b5756e7(2026-07-29) / 커밋 14회,(참조 없음),조립 결과물,F-0062,초안 강사 멘트에서 생성된 노트 HTML,-,51(pn-slide 섹션·data-slide 미사용),0
F-0076,courses/바이브코딩/sessions/1주차/강의덱_배포.html,58899544,53a88c5a9ac6331edb88af1d6afad9e225683db5d0d4023ce0037a942b383f15,.html,HTML(문서),1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 5회,(참조 없음),내보내기 결과물,F-0064,조립본에서 파생된 자립 배포/발표 런타임(폰트·이미지 인라인),-,75,76
F-0077,courses/바이브코딩/sessions/1주차/자료/1주차_개념KB.md,189444,37fd2fdfd6378d279d706ea1522d7fa781503d37f80bff175047f8f1259c735e,.md,텍스트(Markdown),1주차,tracked,최초 a47b3b1(2026-07-18) / 최종 b5756e7(2026-07-29) / 커밋 9회,(참조 없음),참고자료,-,리서치·출처·개념·집필 노트 등 제작 참고 문서,-,-,-
F-0078,courses/바이브코딩/sessions/1주차/자료/1주차_결정요청사항.md,3578,695187611fc29c83c3806c84345a3a1651fe7ede54466e2ac96b445fe0d41e2e,.md,텍스트(Markdown),1주차,tracked,최초 98cec83(2026-07-17) / 최종 b5756e7(2026-07-29) / 커밋 8회,(참조 없음),참고자료,-,리서치·출처·개념·집필 노트 등 제작 참고 문서,-,-,-
F-0079,courses/바이브코딩/sessions/1주차/자료/1주차_상세강의설계_및_콘텐츠실습검증_인수인계.md,63122,953bd7364d8efd5ad1bccc3ac60f10f53e0eb2418fe1d99c04f9af7c9094a4f1,.md,텍스트(Markdown),1주차,tracked,최초 147abfa(2026-07-18) / 최종 b5756e7(2026-07-29) / 커밋 6회,(참조 없음),참고자료,-,리서치·출처·개념·집필 노트 등 제작 참고 문서,-,-,-
F-0080,courses/바이브코딩/sessions/1주차/자료/1주차_실습안_검증결과.md,15067,8d92f204d171ec770185e60c34fdbbf8d51b9a11029ce96e8740e9f41ccc5f58,.md,텍스트(Markdown),1주차,tracked,최초 f31dcaa(2026-07-18) / 최종 b5756e7(2026-07-29) / 커밋 6회,(참조 없음),참고자료,-,리서치·출처·개념·집필 노트 등 제작 참고 문서,-,-,-
F-0081,courses/바이브코딩/sessions/1주차/자료/1주차_출처레지스트리.md,67207,65e63dda3c88620d625dae32b3e2430d4e31b9a1157be66ad7caaf7ca4735231,.md,텍스트(Markdown),1주차,tracked,최초 f31dcaa(2026-07-18) / 최종 b5756e7(2026-07-29) / 커밋 10회,(참조 없음),참고자료,-,리서치·출처·개념·집필 노트 등 제작 참고 문서,-,-,-
F-0082,courses/바이브코딩/sessions/1주차/자료/1주차_콘텐츠_리뷰.html,25622,ec4c4dca7cccbd4afa0edb65c434b81622d9dc5e1a60b688b0953a00a31aebdf,.html,HTML(문서),1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 3회,(참조 없음),참고자료,-,리서치·출처·개념·집필 노트 등 제작 참고 문서,-,0(section 있으나 data-slide 0건),0
F-0083,courses/바이브코딩/sessions/1주차/자료/1주차_콘텐츠_집필노트.md,8455,6cf9f48c47b4228c47255377663608f9de5b10fd2d9a83d972857f0f915e62d4,.md,텍스트(Markdown),1주차,tracked,최초 ee35bd4(2026-07-18) / 최종 b5756e7(2026-07-29) / 커밋 7회,(참조 없음),참고자료,-,리서치·출처·개념·집필 노트 등 제작 참고 문서,-,-,-
F-0084,courses/바이브코딩/sessions/1주차/자료/1주차_콘텐츠리서치_결과.md,37430,489965e34df3ddbb9c21b21e572d4beb31ca6fe9bbb7923ab60d3d12737de426,.md,텍스트(Markdown),1주차,tracked,최초 f31dcaa(2026-07-18) / 최종 b5756e7(2026-07-29) / 커밋 7회,(참조 없음),참고자료,-,리서치·출처·개념·집필 노트 등 제작 참고 문서,-,-,-
F-0085,courses/바이브코딩/sessions/1주차/자료/images/s00_check-paper-cut-v1-transparent.png,1321942,e8998e71f806be785120d764290543eb772a65a0d8a828255e5ad10771191350,.png,PNG,1주차,tracked,최초 dcfdeca(2026-07-23) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0086,courses/바이브코딩/sessions/1주차/자료/images/s00_light-paper-background.png,2108605,ec9d66e0e81488c8332dc41a733f7c667059f6b22b73690305d998f2c490a8aa,.png,PNG,1주차,tracked,최초 dcfdeca(2026-07-23) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0087,courses/바이브코딩/sessions/1주차/자료/images/s00_pencil-paper-cut-v1-transparent.png,451507,ed635a3700617f65a6c21e9db00a87e0dce26d6457f39eeedec55d25dae18c2e,.png,PNG,1주차,tracked,최초 dcfdeca(2026-07-23) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
F-0088,courses/바이브코딩/sessions/1주차/자료/images/s00_project-folder-paper-cut-v1-transparent.png,1028129,d7bc9e6d546f05155aa14c77a55b7d4d1b1a249a5b09f2f5e6f178091480d8fa,.png,PNG,1주차,tracked,최초 dcfdeca(2026-07-23) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
F-0089,courses/바이브코딩/sessions/1주차/자료/images/s00_workbench-hero-paper-cut-v1-transparent.png,784093,6e948dd8472b3cbe50df60bdf4d7f34051de42cdc62e101ec8edab25f1931d8f,.png,PNG,1주차,tracked,최초 dcfdeca(2026-07-23) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0090,courses/바이브코딩/sessions/1주차/자료/images/s01a_ai-one-sentence-era-paper-cut-v1-transparent.png,794627,7faece707a48b046b9f69af73c82205bf8bfef4b9ad70e3c1a2f69bfebfba01d,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0091,courses/바이브코딩/sessions/1주차/자료/images/s02_arrival-three-actions-paper-cut-v1-transparent.png,944536,f851b0fb09260aea0be0310928ad0c5f746259b1f3eb3c3a9a6d3881176ab4cd,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0092,courses/바이브코딩/sessions/1주차/자료/images/s05_week1_journey-paper-cut-v1-transparent.png,1729318,b4e768e6184b26889e7318862bb1c13fefd0cbe79309959ab2552f01fa47833e,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0093,courses/바이브코딩/sessions/1주차/자료/images/s05_week2_journey-paper-cut-v1-transparent.png,1860251,680aff29caa3ffa2036b846d75582f795a7805b09e305761ca7138ba625864b8,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0094,courses/바이브코딩/sessions/1주차/자료/images/s05_week3_journey-paper-cut-v1-transparent.png,1408800,642594c605859230b924198cd350a427e5830f51a0fec5c5c7eb9725f6944ed2,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0095,courses/바이브코딩/sessions/1주차/자료/images/s05a-data-design-background-v1.png,3466307,7a720ba17a7e4dd5ca95fdf6e9d8b85d7a5be700dbfdfa74fc4c661ca7a51a04,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0096,courses/바이브코딩/sessions/1주차/자료/images/s07_llm-agent-workshop-paper-cut-v1-transparent.png,974190,b22029f075de5ac34026f0bbad090d00d12c80f63f78e1b754bbac1956c6d682,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0097,courses/바이브코딩/sessions/1주차/자료/images/s09_three-work-roles-paper-cut-v1-transparent.png,884153,271a1f3b068ef0e26c813a8c538b9a97f81502f1313287810e3e4ce88709460e,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0098,courses/바이브코딩/sessions/1주차/자료/images/s10_backend-paper-cut-v1-transparent.png,1924994,747410da3f30847718d4ac3e7d5a2ecc5e690917d920d16e30b45e889ae6d3da,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0099,courses/바이브코딩/sessions/1주차/자료/images/s10_design-paper-cut-v1-transparent.png,2219965,3a70e52e985d468a04bb6d4c7aacb06fb072de9b15a74567ec4331413787a826,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0100,courses/바이브코딩/sessions/1주차/자료/images/s10_frontend-paper-cut-v1-transparent.png,1995416,662103f09a9e928ec34ca3bb2773af392f3c243a3dae85aa398a4ee9a3d0b40f,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0101,courses/바이브코딩/sessions/1주차/자료/images/s10_improve-paper-cut-v1-transparent.png,1389607,aea9642de626425f697ef071fd08da3117804d1f4a410fcfe6743ab93477114b,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
F-0102,courses/바이브코딩/sessions/1주차/자료/images/s10_installed-app-paper-cut-v1-transparent.png,2444872,c11cf6263dd412d29cd4c6f08ccef069a7c6e9edcb0bb77352408288116f3cee,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
F-0103,courses/바이브코딩/sessions/1주차/자료/images/s10_plan-paper-cut-v1-transparent.png,2193739,83f0f6dcdc2d1026aab30c780a60a7d1e1897646fd0fa7adcbe6455a97251d6b,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0104,courses/바이브코딩/sessions/1주차/자료/images/s10_publish-paper-cut-v1-transparent.png,2240612,592cab559b70b8e30959c3b05964b823535499ba70bc8eecdb9eccdb81323788,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
F-0105,courses/바이브코딩/sessions/1주차/자료/images/s10_qa-paper-cut-v1-transparent.png,2026291,d4c5d9c473d8503e3c4ca6d3d84149ea84e5525f2261d550a38cef02a4be7643,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
F-0106,courses/바이브코딩/sessions/1주차/자료/images/s10_qa-publish-improve-cycle-paper-cut-v1-transparent.png,912956,d2eb06f6d9abe1c7390471aa0f918aa9da8e6cebb0a9c30f8b76835f32288e8d,.png,PNG,1주차,tracked,최초 dcfdeca(2026-07-23) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
F-0107,courses/바이브코딩/sessions/1주차/자료/images/s10_qa-publish-improve-story-paper-cut-v2-transparent.png,1358856,4db04296f7398faff1aaeb8e9c9e192fd668f64d383dd9dc696d8712fdb0ef21,.png,PNG,1주차,tracked,최초 dcfdeca(2026-07-23) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,편집 정본,-,덱·shard가 참조하는 원본 자산,-,-,-
F-0108,courses/바이브코딩/sessions/1주차/자료/images/s10_webapp-paper-cut-v1-transparent.png,2166551,7a9b08d3ced28c40e161421291b7ab22f29c151d8a11a0ee3491df17ee62bc22,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
F-0109,courses/바이브코딩/sessions/1주차/자료/images/s10_webpage-paper-cut-v1-transparent.png,1811443,3faa987507a98e1f3de8a073f7779e80a688875b53e1366378d9be7909f9e162,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
F-0110,courses/바이브코딩/sessions/1주차/자료/images/s10_webpage-site-local-boundary-paper-cut-v1-chroma.png,1442835,2e3d43f50889c6d94a30b6916ea13cd51f47e8beca0b1450c4e8a07628de1dba,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
F-0111,courses/바이브코딩/sessions/1주차/자료/images/s10_webpage-site-local-boundary-paper-cut-v1-transparent.png,830362,68a81b28dd1ffd0e22917ffd45de6b405cfbb45b9fea1429a4dbe7132c2f5431,.png,PNG,1주차,tracked,최초 95438ae(2026-07-21) / 최종 b5756e7(2026-07-29) / 커밋 2회,-,상태 확인 필요,-,자산이나 범위 내 어떤 파일도 참조하지 않음(미참조),버전 후보/폐기본/외부 참조 여부 미확인,-,-
