order_id,order_date,order_status,customer_id,customer_type,age_group,region,category,product_name,brand,quantity,unit_price_krw,cost_per_unit_krw,discount_rate,shipping_fee_krw,payment_method,delivery_days,rating,returned,return_reason
ORD00175,2025-03-12,Completed,C0127,VIP,25-34,Gangwon,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0.05,3000,Card,6,3,No,
ORD00176,2025-03-08,Completed,C0435,Returning,55+,Gwangju,Home,Storage Box Set,NeatHome,1,29000,12000,0,0,Bank Transfer,4,5,No,
ORD00177,2025-03-31,Completed,C0590,New,25-34,Busan,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0.25,0,Card,2,5,No,
ORD00178,2025-07-18,Completed,C0790,VIP,45-54,Gyeonggi,Fashion,Oversized Hoodie,Northline,1,45000,21000,0,0,Mobile Pay,1,4,No,
ORD00179,2025-02-26,Completed,C0278,VIP,55+,Gangwon,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0,3000,Mobile Pay,9,4,No,
ORD00180,2025-10-18,Completed,C0498,Returning,25-34,Daejeon,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0.1,0,Card,4,5,No,
ORD00181,2025-01-11,Completed,C0153,New,25-34,Gyeonggi,Pet,Cat Toy Bundle,PawJoy,99,999999,8000,0,3000,Virtual Account,5,4,No,
ORD00182,2025-10-28,Completed,C0179,Returning,45-54,Gwangju,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Mobile Pay,5,5,No,
ORD00183,2025-04-23,Completed,C0464,New,55+,Gwangju,Food,Protein Bar Pack,FitBite,3,28000,12000,0,3000,Bank Transfer,2,5,No,
ORD00184,2025-12-19,Completed,C0457,Returning,25-34,Busan,Food,Protein Bar Pack,FitBite,4,28000,12000,0.05,0,Bank Transfer,5,3,Yes,Late delivery
ORD00185,2025-03-30,Pending,C0620,Returning,18-24,Daejeon,Electronics,Smart Watch,Pulse,3,99000,47000,0.2,0,Bank Transfer,,,No,
ORD00186,2025-03-04,Completed,C0169,Returning,35-44,Daejeon,Beauty,Sunscreen SPF50,Glow,4,18000,7000,0,3000,Card,1,5,No,
ORD00187,2025-03-29,Pending,C0487,VIP,35-44,Daegu,Food,Protein Bar Pack,FitBite,2,28000,12000,0,0,Mobile Pay,,,No,
ORD00188,2025-11-22,Completed,C0239,Returning,25-34,Daejeon,Beauty,Lip Tint,Mellow,1,14000,5000,0,0,Card,1,4,No,
ORD00189,2025-05-26,Completed,C0581,Returning,25-34,Gangwon,Fashion,Oversized Hoodie,Northline,1,45000,21000,0.2,3000,Virtual Account,5,5,No,
ORD00190,2025-11-13,Completed,C0119,Returning,18-24,Incheon,Pet,Dog Treats 1kg,Barkly,3,25000,11000,0,3000,Mobile Pay,4,5,No,
ORD00191,2025-11-11,Completed,C0447,Returning,25-34,Daejeon,Electronics,Smart Watch,Pulse,4,99000,47000,0,3000,Mobile Pay,4,4,No,
ORD00192,2025-11-19,Cancelled,C0704,New,18-24,Gyeonggi,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0.25,0,Card,,,No,
ORD00193,2025-03-30,Completed,C0606,New,25-34,Gyeonggi,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,3000,Card,2,5,No,
ORD00194,2025-11-20,Completed,C0079,Returning,55+,Incheon,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Card,5,5,No,
ORD00195,2025-09-08,Completed,C0483,New,55+,Busan,Pet,Pet Bed,ComfyPaws,1,47000,20000,0.25,0,Mobile Pay,1,5,No,
ORD00196,2025-08-15,Completed,C0184,VIP,18-24,Busan,Home,Storage Box Set,NeatHome,4,29000,12000,0.1,3000,Card,2,4,No,
ORD00197,2025-03-02,Completed,C0834,Returning,45-54,Gwangju,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0.1,3000,Virtual Account,4,5,No,
ORD00198,2025-02-19,Pending,C0508,VIP,35-44,Daejeon,Home,Storage Box Set,NeatHome,2,29000,12000,0.05,0,Mobile Pay,,,No,
ORD00199,2025-10-30,Completed,C0466,VIP,55+,Incheon,Beauty,Sunscreen SPF50,Glow,4,18000,7000,0,0,Bank Transfer,3,4,No,
ORD00200,2025-01-06,Completed,C0487,New,55+,Gangwon,Electronics,Smart Watch,Pulse,1,99000,47000,0,3000,Mobile Pay,2,5,No,
ORD00201,2025-03-11,Completed,C0270,Returning,35-44,Jeju,Beauty,Lip Tint,Mellow,3,14000,5000,0,3000,Virtual Account,6,2,Yes,Wrong size
ORD00202,2025-11-08,Completed,C0518,VIP,18-24,Gangwon,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,3000,Bank Transfer,1,5,No,
ORD00203,2025-11-20,Completed,C0750,New,25-34,Gwangju,Home,Cotton Towel Set,SoftDay,3,24000,10000,0.1,0,Card,4,4,No,
ORD00204,2025-01-12,Completed,C0047,VIP,25-34,Gyeonggi,Pet,Pet Bed,ComfyPaws,4,47000,20000,0,3000,Virtual Account,2,,No,
ORD00205,2025-07-29,Completed,C0781,New,55+,Daegu,Beauty,Lip Tint,Mellow,2,14000,5000,0,0,Bank Transfer,2,4,No,
ORD00206,2025-04-11,Completed,C0254,New,35-44,Gangwon,Home,Desk Lamp,Lumen,4,39000,16000,0.25,3000,Virtual Account,4,5,No,
ORD00207,2025-07-16,Completed,C0601,Returning,25-34,Gangwon,Pet,Dog Treats 1kg,Barkly,4,25000,11000,0,3000,Card,4,4,No,
ORD00208,2025-11-21,Completed,C0511,New,45-54,Gwangju,Food,Protein Bar Pack,FitBite,2,28000,12000,0,3000,Bank Transfer,3,4,No,
ORD00209,2025-06-25,Completed,C0584,Returning,55+,Seoul,Food,Gift Snack Box,HappyBox,1,33000,14000,0.15,0,Bank Transfer,2,5,No,
ORD00210,2025-11-13,Completed,C0633,Returning,18-24,Busan,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0.05,0,Virtual Account,2,4,No,
ORD00211,2025-01-18,Completed,C0802,New,35-44,Gangwon,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0,3000,Mobile Pay,7,3,No,
ORD00212,2025-11-01,Completed,C0411,Returning,35-44,Seoul,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Mobile Pay,3,4,No,
ORD00213,2025-03-30,Completed,C0420,New,25-34,Gangwon,Fashion,Crossbody Bag,Morrow,3,43000,18000,0.15,3000,Card,3,5,No,
ORD00214,2025-05-29,Completed,C0236,Returning,35-44,Gyeonggi,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,3000,Card,2,5,No,
ORD00215,2025-02-08,Completed,C0619,Returning,25-34,Gangwon,Fashion,Crossbody Bag,Morrow,1,43000,18000,0.15,3000,Mobile Pay,8,3,No,
ORD00216,2025-03-11,Completed,C0190,Returning,45-54,Daejeon,Electronics,Smart Watch,Pulse,4,99000,47000,0.05,3000,Card,1,4,No,
ORD00217,2025-01-25,Completed,C0523,Returning,18-24,Seoul,Electronics,Wireless Earbuds,Nova,2,49000,24000,0.1,3000,Card,2,4,Yes,Damaged item
ORD00218,2025-04-20,Completed,C0419,New,35-44,Seoul,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0,3000,Bank Transfer,3,4,No,
ORD00219,2025-09-24,Completed,C0833,New,45-54,Daejeon,Fashion,Crossbody Bag,Morrow,2,43000,18000,0,3000,Card,4,4,No,
ORD00220,2025-04-25,Completed,C0271,VIP,45-54,Busan,Pet,Dog Treats 1kg,Barkly,4,25000,11000,0,3000,Card,5,5,No,
ORD00221,2025-09-22,Completed,C0206,Returning,55+,Busan,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0,3000,Mobile Pay,1,5,No,
ORD00222,2025-05-08,Completed,C0695,New,55+,Gangwon,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,3000,Mobile Pay,9,4,No,
ORD00223,2025-03-14,Completed,C0628,Returning,35-44,Jeju,Electronics,Smart Watch,Pulse,3,99000,47000,0,0,Mobile Pay,2,5,No,
ORD00224,2025-05-28,Completed,C0691,Returning,55+,Gyeonggi,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,3000,Virtual Account,1,5,No,
ORD00225,2025-05-27,Completed,C0365,New,35-44,Incheon,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Virtual Account,3,4,No,
ORD00226,2025-12-26,Cancelled,C0510,Returning,45-54,Gangwon,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,0,Mobile Pay,,,No,
ORD00227,2025-06-11,Completed,C0002,Returning,25-34,Busan,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0.15,3000,Bank Transfer,2,5,No,
ORD00228,2025-09-20,Completed,C0501,VIP,18-24,Gwangju,Beauty,Lip Tint,Mellow,4,14000,5000,0,0,Bank Transfer,5,5,No,
ORD00229,2025-10-24,Completed,C0149,VIP,45-54,Incheon,Fashion,Oversized Hoodie,Northline,2,45000,21000,0.05,3000,Card,4,5,No,
ORD00230,2025-05-17,Completed,C0813,New,25-34,Daegu,Fashion,Crossbody Bag,Morrow,1,43000,18000,0,3000,Virtual Account,1,5,No,
ORD00231,2025-06-11,Completed,C0058,VIP,45-54,Gwangju,Home,Storage Box Set,NeatHome,4,29000,12000,0,0,Card,2,4,No,
ORD00232,2025-10-11,Completed,C0565,New,35-44,Gwangju,Home,Desk Lamp,Lumen,3,39000,16000,0,0,Mobile Pay,2,5,No,
ORD00233,2025-04-27,Cancelled,C0775,New,18-24,Incheon,Pet,Cat Toy Bundle,PawJoy,3,19000,8000,0.05,0,Card,,,No,
ORD00234,2025-09-11,Completed,C0148,New,55+,Gyeonggi,Fashion,Crossbody Bag,Morrow,3,43000,18000,0.2,3000,Card,5,3,Yes,Wrong size
ORD00235,2025-09-23,Completed,C0728,Returning,45-54,Daejeon,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0,3000,Mobile Pay,3,3,Yes,Different from description
ORD00236,2025-07-20,Completed,C0427,New,45-54,Gyeonggi,Home,Desk Lamp,Lumen,1,39000,16000,0.15,3000,Card,3,4,No,
ORD00237,2025-09-05,Completed,C0170,Returning,55+,Seoul,Home,Desk Lamp,Lumen,2,39000,16000,0,3000,Virtual Account,2,5,No,
ORD00238,2025-03-01,Completed,C0572,VIP,35-44,Gangwon,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0,3000,Virtual Account,5,5,No,
ORD00239,2025-01-23,Completed,C0170,Returning,25-34,Gyeonggi,Food,Gift Snack Box,HappyBox,4,33000,14000,0.05,0,Bank Transfer,3,5,No,
ORD00240,2025-11-08,Completed,C0471,Returning,18-24,Jeju,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0,3000,Card,5,4,No,
ORD00241,2025-12-26,Completed,C0058,Returning,25-34,Jeju,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Bank Transfer,4,5,No,
ORD00242,2025-11-02,Pending,C0638,Returning,35-44,Seoul,Electronics,Smart Watch,Pulse,0,99000,47000,0,0,Virtual Account,,,No,
ORD00243,2025-09-02,Completed,C0144,New,55+,Incheon,Home,Desk Lamp,Lumen,4,39000,16000,0.05,3000,Mobile Pay,1,5,No,
ORD00244,2025-08-18,Completed,C0840,Returning,55+,Gwangju,Home,Storage Box Set,NeatHome,3,29000,12000,0,3000,Virtual Account,3,5,No,
ORD00245,2025-12-22,Completed,C0722,VIP,25-34,Incheon,Electronics,Wireless Earbuds,Nova,4,49000,24000,0,3000,Card,5,5,No,
ORD00246,2025-11-18,Completed,C0455,Returning,35-44,Daejeon,Electronics,Wireless Earbuds,Nova,1,49000,24000,0,0,Virtual Account,5,5,No,
ORD00247,2025-10-08,Completed,C0232,Returning,55+,Daejeon,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0,0,Virtual Account,3,4,No,
ORD00248,2025-01-24,Completed,C0707,Returning,55+,Busan,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,3000,Bank Transfer,2,4,No,
ORD00249,2025-02-09,Completed,C0546,Returning,35-44,Gwangju,Food,Protein Bar Pack,FitBite,4,28000,12000,0,3000,Mobile Pay,3,4,No,
ORD00250,2025-06-27,Completed,C0070,Returning,55+,Gwangju,Home,Desk Lamp,Lumen,2,39000,16000,0.2,3000,Card,2,5,No,
ORD00251,2025-07-06,Completed,C0071,New,25-34,Gwangju,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Mobile Pay,2,5,No,
ORD00252,2025-11-12,Completed,C0648,Returning,35-44,Incheon,Electronics,Smart Watch,Pulse,4,99000,47000,0,3000,Virtual Account,2,5,No,
ORD00253,2025-07-06,Completed,C0844,VIP,35-44,Daegu,Food,Coffee Bean 1kg,BeanRoot,2,32000,15000,0.25,3000,Virtual Account,5,4,No,
ORD00254,2025-06-03,Completed,C0238,Returning,35-44,Busan,Home,Storage Box Set,NeatHome,4,29000,12000,0,3000,Card,2,4,No,
ORD00255,2025-09-20,Cancelled,C0100,VIP,55+,Jeju,Fashion,Oversized Hoodie,Northline,3,45000,21000,0,0,Card,,,No,
ORD00256,2025-09-15,Completed,C0607,VIP,35-44,Daegu,Food,Gift Snack Box,HappyBox,3,33000,14000,0,3000,Virtual Account,2,5,No,
ORD00257,2025-10-19,Completed,C0820,Returning,18-24,Seoul,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,3000,Bank Transfer,5,5,No,
ORD00258,2025-02-07,Cancelled,C0683,Returning,18-24,Gyeonggi,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,0,Mobile Pay,,,No,
ORD00259,2025-07-01,Completed,C0355,Returning,35-44,Jeju,Food,Protein Bar Pack,FitBite,4,28000,12000,0,3000,Bank Transfer,3,5,No,
ORD00260,2025-11-03,Completed,C0511,Returning,45-54,Daejeon,Food,Gift Snack Box,HappyBox,4,33000,14000,0,3000,Bank Transfer,1,5,No,
ORD00261,2025-08-20,Completed,C0454,New,25-34,Daegu,Home,Storage Box Set,NeatHome,2,29000,12000,0,0,Card,2,5,No,
ORD00262,2025-12-22,Completed,C0044,New,18-24,Jeju,Fashion,Oversized Hoodie,Northline,3,45000,21000,0.15,3000,Virtual Account,5,4,No,
ORD00263,2025-12-03,Completed,C0178,New,45-54,Busan,Food,Gift Snack Box,HappyBox,3,33000,14000,0.05,3000,Card,3,5,No,
ORD00264,2025-07-20,Completed,C0345,New,18-24,Gyeonggi,Beauty,Hydrating Serum,PureLab,1,22000,9000,0.2,0,Mobile Pay,4,5,No,
ORD00265,2025-09-19,Pending,C0662,New,55+,Seoul,Pet,Dog Treats 1kg,Barkly,3,25000,11000,0,0,Mobile Pay,,,No,
ORD00266,2025-01-25,Pending,C0316,New,18-24,Busan,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0.05,0,Bank Transfer,,,No,
ORD00267,2025-11-17,Completed,C0251,Returning,45-54,Daegu,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,3000,Mobile Pay,2,,No,
ORD00268,2025-02-02,Completed,C0319,VIP,55+,Busan,Fashion,Crossbody Bag,Morrow,2,43000,18000,0.05,3000,Bank Transfer,2,5,No,
ORD00269,2025-08-16,Completed,C0472,New,18-24,Jeju,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0.25,3000,Virtual Account,1,5,No,
ORD00270,2025-01-06,Completed,C0084,Returning,55+,Gwangju,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0.1,0,Card,5,,No,
ORD00271,2025-12-13,Completed,C0297,Returning,55+,Daegu,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,3000,Bank Transfer,2,5,No,
ORD00272,2025-09-18,Completed,C0469,Returning,25-34,Gangwon,Pet,Pet Bed,ComfyPaws,4,47000,20000,0.1,0,Mobile Pay,3,5,No,
ORD00273,2025-12-02,Completed,C0588,VIP,18-24,Gangwon,Fashion,Oversized Hoodie,Northline,2,45000,21000,0,3000,Bank Transfer,1,5,No,
ORD00274,2025-07-12,Completed,C0250,Returning,55+,Jeju,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,0,Virtual Account,6,4,No,
ORD00275,2025-06-18,Completed,C0194,VIP,25-34,Seoul,Beauty,Hydrating Serum,PureLab,4,22000,9000,0.2,3000,Mobile Pay,1,5,No,
ORD00276,2025-04-25,Cancelled,C0776,New,18-24,Jeju,Pet,Dog Treats 1kg,Barkly,3,25000,11000,0,0,Mobile Pay,,,No,
ORD00277,2025-09-11,Completed,C0045,VIP,45-54,Daejeon,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,3000,Virtual Account,2,4,No,
ORD00278,2025-03-01,Completed,C0839,Returning,18-24,Jeju,Fashion,Oversized Hoodie,Northline,2,45000,21000,0.1,3000,Mobile Pay,2,4,No,
ORD00279,2025-08-23,Completed,C0237,VIP,55+,Daegu,Electronics,Smart Watch,Pulse,2,99000,47000,0.25,0,Mobile Pay,5,5,No,
ORD00280,2025-09-11,Completed,C0555,Returning,55+,Busan,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,3000,Card,4,4,No,
ORD00281,2025-10-23,Completed,C0512,Returning,55+,Gangwon,Fashion,Crossbody Bag,Morrow,3,43000,18000,0.1,0,Virtual Account,7,4,No,
ORD00282,2025-08-26,Completed,C0338,Returning,18-24,Daegu,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,0,Bank Transfer,4,5,No,
ORD00283,2025-02-27,Completed,C0561,New,45-54,Gwangju,Fashion,Oversized Hoodie,Northline,2,45000,21000,0,0,Bank Transfer,3,4,No,
ORD00284,2025-08-01,Completed,C0513,Returning,35-44,Gwangju,Home,Desk Lamp,Lumen,3,39000,16000,0.25,3000,Bank Transfer,2,4,No,
ORD00285,2025-11-29,Completed,C0585,New,45-54,Jeju,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,3000,Virtual Account,1,5,No,
ORD00286,2025-11-28,Completed,C0410,Returning,35-44,Jeju,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,0,Virtual Account,9,2,Yes,Different from description
ORD00287,2025-08-18,Completed,C0627,New,25-34,Jeju,Food,Gift Snack Box,HappyBox,2,33000,14000,0,3000,Mobile Pay,5,5,No,
ORD00288,2025-06-08,Completed,C0836,Returning,55+,Incheon,Home,Storage Box Set,NeatHome,3,29000,12000,0,3000,Mobile Pay,3,4,No,
ORD00289,2025-12-06,Completed,C0003,Returning,25-34,Busan,Food,Coffee Bean 1kg,BeanRoot,2,32000,15000,0.1,0,Bank Transfer,4,4,No,
ORD00290,2025-07-28,Completed,C0403,VIP,25-34,Seoul,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0.1,3000,Card,2,5,No,
ORD00291,2025-03-14,Completed,C0136,New,18-24,Gangwon,Fashion,Oversized Hoodie,Northline,1,45000,21000,0,3000,Bank Transfer,8,3,No,
ORD00292,2025-01-29,Completed,C0610,New,45-54,Gangwon,Electronics,Bluetooth Speaker,Soundly,2,65000,31000,0.05,3000,Card,8,4,No,
ORD00293,2025-09-25,Completed,C0753,VIP,18-24,Gangwon,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,3000,Bank Transfer,5,5,No,
ORD00294,2025-02-15,Completed,C0675,New,25-34,Gyeonggi,Home,Desk Lamp,Lumen,2,39000,16000,0,3000,Virtual Account,1,5,No,
ORD00295,2025-03-24,Completed,C0452,Returning,45-54,Busan,Pet,Cat Toy Bundle,PawJoy,1,19000,8000,0,0,Mobile Pay,3,5,No,
ORD00296,2025-02-15,Completed,C0444,New,45-54,Jeju,Electronics,Smart Watch,Pulse,3,99000,47000,0,0,Mobile Pay,9,4,No,
ORD00297,2025-11-14,Completed,C0555,Returning,55+,Busan,Electronics,Smart Watch,Pulse,1,99000,47000,0,3000,Virtual Account,2,4,No,
ORD00298,2025-06-20,Completed,C0724,Returning,55+,Daegu,Beauty,Lip Tint,Mellow,2,14000,5000,0.05,3000,Card,3,5,No,
ORD00299,2025-11-14,Cancelled,C0632,VIP,55+,Daegu,Fashion,Crossbody Bag,Morrow,4,43000,18000,0,0,Mobile Pay,,,No,
ORD00300,2025-06-14,Completed,C0802,VIP,35-44,Gyeonggi,Food,Gift Snack Box,HappyBox,3,33000,14000,0.05,0,Bank Transfer,4,4,No,
ORD00301,2025-05-30,Completed,C0422,New,35-44,Seoul,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,3000,Bank Transfer,3,5,No,
ORD00302,2025-06-01,Completed,C0584,Returning,55+,Seoul,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0.15,3000,Bank Transfer,5,4,No,
ORD00303,2025-09-18,Completed,C0221,New,18-24,Gwangju,Electronics,Wireless Earbuds,Nova,99,49000,24000,0.25,3000,Bank Transfer,3,3,Yes,Late delivery
ORD00304,2025-12-25,Completed,C0682,Returning,25-34,Gwangju,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0,0,Virtual Account,5,4,No,
ORD00305,2025-03-04,Completed,C0181,New,35-44,Daejeon,Electronics,Smart Watch,Pulse,2,99000,47000,0,0,Card,2,5,No,
ORD00306,2025-03-11,Completed,C0802,Returning,18-24,Gyeonggi,Pet,Cat Toy Bundle,PawJoy,3,19000,8000,0,3000,Card,5,4,No,
ORD00307,2025-10-29,Completed,C0537,New,45-54,Gyeonggi,Beauty,Hydrating Serum,PureLab,1,22000,9000,0.15,3000,Virtual Account,1,5,No,
ORD00308,2025-01-17,Completed,C0654,Returning,45-54,Daegu,Electronics,Bluetooth Speaker,Soundly,2,65000,31000,0.25,0,Mobile Pay,1,4,No,
ORD00309,2025-09-08,Completed,C0795,New,18-24,Daegu,Fashion,Crossbody Bag,Morrow,4,43000,18000,0,3000,Virtual Account,2,5,No,
ORD00310,2025-05-31,Completed,C0145,Returning,25-34,Jeju,Electronics,Smart Watch,Pulse,4,99000,47000,0,3000,Mobile Pay,7,3,No,
ORD00311,2025-07-25,Completed,C0366,Returning,25-34,Gyeonggi,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0.25,3000,Mobile Pay,3,4,No,
ORD00312,2025-07-30,Completed,C0552,New,55+,Gyeonggi,Pet,Cat Toy Bundle,PawJoy,4,19000,8000,0,3000,Virtual Account,5,,No,
ORD00313,2025-08-03,Completed,C0138,Returning,45-54,Gangwon,Electronics,Wireless Earbuds,Nova,1,49000,24000,0,0,Virtual Account,3,4,No,
ORD00314,2025-10-27,Completed,C0561,New,25-34,Busan,Food,Protein Bar Pack,FitBite,4,28000,12000,0,0,Virtual Account,5,5,No,
ORD00315,2025-01-06,Cancelled,C0487,Returning,45-54,Jeju,Electronics,Smart Watch,Pulse,3,99000,47000,0.05,0,Virtual Account,,,No,
ORD00316,2025-02-10,Completed,C0365,Returning,45-54,Daejeon,Electronics,Wireless Earbuds,Nova,3,49000,24000,0.25,0,Mobile Pay,1,4,No,
ORD00317,2025-01-27,Completed,C0537,Returning,45-54,Daejeon,Beauty,Lip Tint,Mellow,2,14000,5000,0.2,0,Mobile Pay,3,5,No,
ORD00318,2025-09-21,Completed,C0347,New,35-44,Incheon,Fashion,Crossbody Bag,Morrow,1,43000,18000,0.2,0,Mobile Pay,5,4,No,
ORD00319,2025-08-26,Completed,C0028,VIP,35-44,Daejeon,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0.15,3000,Mobile Pay,3,5,No,
ORD00320,2025-09-25,Completed,C0045,New,55+,Seoul,Home,Desk Lamp,Lumen,2,39000,16000,0,0,Virtual Account,2,5,No,
ORD00321,2025-03-08,Completed,C0850,Returning,45-54,Daegu,Home,Cotton Towel Set,SoftDay,1,24000,10000,0.1,0,Mobile Pay,1,4,No,
ORD00322,2025-06-11,Completed,C0534,Returning,55+,Gangwon,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0.05,0,Card,6,4,No,
ORD00323,2025-06-01,Completed,C0416,New,55+,Gangwon,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,0,Mobile Pay,7,4,No,
ORD00324,2025-09-07,Completed,C0147,VIP,55+,Incheon,Home,Storage Box Set,NeatHome,4,29000,12000,0.1,0,Bank Transfer,1,4,No,
ORD00325,2025-07-26,Completed,C0717,VIP,18-24,Jeju,Home,Storage Box Set,NeatHome,2,29000,12000,0.2,3000,Bank Transfer,2,5,No,
ORD00326,2025-04-19,Completed,C0832,New,18-24,Gyeonggi,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,0,Card,3,5,No,
ORD00327,2025-08-01,Completed,C0754,New,25-34,Gyeonggi,Fashion,Oversized Hoodie,Northline,3,45000,21000,0,3000,Mobile Pay,2,5,No,
ORD00328,2025-04-25,Completed,C0619,Returning,45-54,Gwangju,Home,Desk Lamp,Lumen,2,39000,16000,0,0,Mobile Pay,3,5,No,
ORD00329,2025-11-03,Completed,C0304,Returning,25-34,Daejeon,Home,Desk Lamp,Lumen,1,39000,16000,0,0,Card,1,4,No,
ORD00330,2025-11-20,Completed,C0207,New,55+,Incheon,Fashion,Crossbody Bag,Morrow,4,43000,18000,0.15,0,Mobile Pay,2,5,No,
ORD00331,2025-08-09,Completed,C0215,New,35-44,Gwangju,Beauty,Hydrating Serum,PureLab,3,22000,9000,0,3000,Virtual Account,4,5,No,
ORD00332,2025-08-19,Cancelled,C0771,New,35-44,Gwangju,Home,Cotton Towel Set,SoftDay,3,24000,10000,0,0,Card,,,No,
ORD00333,2025-10-04,Completed,C0812,Returning,18-24,Busan,Electronics,Smart Watch,Pulse,3,99000,47000,0.2,3000,Card,2,5,No,
ORD00334,2025-02-16,Completed,C0042,Returning,55+,Gangwon,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0,3000,Card,2,4,No,
ORD00335,2025-05-12,Completed,C0072,VIP,55+,Gyeonggi,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0.15,3000,Card,1,5,No,
ORD00336,2025-11-29,Completed,C0296,Returning,55+,Jeju,Electronics,Bluetooth Speaker,Soundly,2,65000,31000,0.1,3000,Virtual Account,6,3,No,
ORD00337,2025-03-20,Completed,C0170,Returning,25-34,Gangwon,Food,Gift Snack Box,HappyBox,1,33000,14000,0,3000,Bank Transfer,9,3,No,
ORD00338,2025-12-03,Completed,C0346,New,35-44,Gangwon,Food,Gift Snack Box,HappyBox,2,33000,14000,0.25,0,Virtual Account,5,4,No,
ORD00339,2025-10-30,Completed,C0662,Returning,25-34,Seoul,Food,Protein Bar Pack,FitBite,4,28000,12000,0,3000,Bank Transfer,4,4,No,
ORD00340,2025-03-02,Completed,C0682,New,35-44,Busan,Food,Protein Bar Pack,FitBite,2,28000,12000,0,3000,Card,1,5,No,
ORD00341,2025-10-03,Completed,C0479,Returning,45-54,Busan,Food,Gift Snack Box,HappyBox,3,33000,14000,0,3000,Virtual Account,5,4,No,
ORD00342,2025-06-07,Completed,C0459,VIP,18-24,Gwangju,Beauty,Hydrating Serum,PureLab,3,22000,9000,0,3000,Mobile Pay,4,4,No,
ORD00343,2025-08-25,Completed,C0089,New,45-54,Busan,Beauty,Sunscreen SPF50,Glow,4,18000,7000,0,3000,Virtual Account,1,5,No,
ORD00344,2025-03-24,Completed,C0138,Returning,25-34,Daegu,Beauty,Sunscreen SPF50,Glow,4,18000,7000,0,3000,Mobile Pay,5,4,No,
ORD00345,2025-06-20,Completed,C0449,Returning,35-44,Gwangju,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0,3000,Virtual Account,3,5,No,
ORD00346,2025-01-15,Completed,C0826,New,45-54,Gwangju,Beauty,Hydrating Serum,PureLab,3,22000,9000,0.1,3000,Bank Transfer,3,3,Yes,Changed mind
ORD00347,2025-12-14,Completed,C0270,VIP,25-34,Daejeon,Home,Storage Box Set,NeatHome,1,29000,12000,0,3000,Virtual Account,3,5,No,
ORD00348,2025-06-14,Completed,C0537,Returning,45-54,Busan,Food,Gift Snack Box,HappyBox,2,33000,14000,0,3000,Card,1,4,No,
