order_id,order_date,order_status,customer_id,customer_type,age_group,region,category,product_name,brand,quantity,unit_price_krw,cost_per_unit_krw,discount_rate,shipping_fee_krw,payment_method,delivery_days,rating,returned,return_reason,order_month,net_revenue_krw,cost_total_krw,margin_krw,delivery_metric_included,source_line
ORD00148,2025-07-06,Completed,C0346,New,35-44,Gwangju,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,3000,Mobile Pay,1,4,No,,2025-07,98000,48000,50000,Yes,149
ORD00149,2025-09-01,Completed,C0517,New,18-24,Gyeonggi,Beauty,Lip Tint,Mellow,4,14000,5000,0,3000,Card,5,4,No,,2025-09,56000,20000,36000,Yes,150
ORD00150,2025-02-03,Completed,C0181,New,45-54,Gwangju,Home,Storage Box Set,NeatHome,1,29000,12000,0,3000,Virtual Account,2,4,No,,2025-02,29000,12000,17000,Yes,151
ORD00151,2025-01-08,Completed,C0505,New,45-54,Jeju,Electronics,Wireless Earbuds,Nova,1,49000,24000,0,0,Mobile Pay,7,4,No,,2025-01,49000,24000,25000,Yes,152
ORD00152,2025-06-07,Completed,C0405,New,55+,Busan,Home,Desk Lamp,Lumen,3,39000,16000,0.05,3000,Mobile Pay,2,5,No,,2025-06,111150,48000,63150,Yes,153
ORD00153,2025-07-03,Completed,C0584,Returning,45-54,Daejeon,Home,Cotton Towel Set,SoftDay,3,24000,10000,0.25,3000,Card,3,5,No,,2025-07,54000,30000,24000,Yes,154
ORD00154,2025-10-28,Completed,C0745,VIP,18-24,Incheon,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Card,2,5,No,,2025-10,58000,24000,34000,Yes,155
ORD00155,2025-11-07,Completed,C0331,Returning,45-54,Busan,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0.2,3000,Mobile Pay,3,5,No,,2025-11,47200,26000,21200,Yes,156
ORD00156,2025-03-16,Completed,C0710,Returning,18-24,Incheon,Home,Cotton Towel Set,SoftDay,2,24000,10000,0.15,3000,Card,4,,No,,2025-03,40800,20000,20800,Yes,157
ORD00158,2025-09-20,Completed,C0215,VIP,45-54,Seoul,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,3000,Bank Transfer,4,,No,,2025-09,44000,18000,26000,Yes,159
ORD00159,2025-07-07,Completed,C0150,Returning,25-34,Incheon,Food,Protein Bar Pack,FitBite,3,28000,12000,0,3000,Card,4,5,No,,2025-07,84000,36000,48000,Yes,160
ORD00160,2025-02-19,Completed,C0239,New,18-24,Gangwon,Pet,Dog Treats 1kg,Barkly,3,25000,11000,0,3000,Virtual Account,2,5,No,,2025-02,75000,33000,42000,Yes,161
ORD00162,2025-05-22,Completed,C0709,New,25-34,Incheon,Electronics,Bluetooth Speaker,Soundly,2,65000,31000,0,3000,Card,2,4,No,,2025-05,130000,62000,68000,Yes,163
ORD00163,2025-10-31,Completed,C0152,VIP,55+,Gyeonggi,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,3000,Virtual Account,4,4,No,,2025-10,22000,9000,13000,Yes,164
ORD00164,2025-01-17,Completed,C0547,VIP,55+,Busan,Electronics,Wireless Earbuds,Nova,3,49000,24000,0.1,3000,Card,3,4,No,,2025-01,132300,72000,60300,Yes,165
ORD00165,2025-08-12,Completed,C0229,New,35-44,Jeju,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0,3000,Bank Transfer,2,5,No,,2025-08,118000,52000,66000,Yes,166
ORD00166,2025-04-24,Completed,C0463,Returning,25-34,Gyeonggi,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,3000,Virtual Account,4,5,No,,2025-04,54000,21000,33000,Yes,167
ORD00167,2025-09-26,Completed,C0160,Returning,25-34,Gangwon,Pet,Cat Toy Bundle,PawJoy,1,19000,8000,0,0,Mobile Pay,5,5,No,,2025-09,19000,8000,11000,Yes,168
ORD00168,2025-04-23,Completed,C0746,Returning,18-24,Seoul,Fashion,Oversized Hoodie,Northline,1,45000,21000,0.2,0,Mobile Pay,5,5,No,,2025-04,36000,21000,15000,Yes,169
ORD00169,2025-10-27,Completed,C0347,New,55+,Daejeon,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0,0,Mobile Pay,3,5,No,,2025-10,18000,7000,11000,Yes,170
ORD00170,2025-02-16,Completed,C0221,New,45-54,Daegu,Food,Protein Bar Pack,FitBite,3,28000,12000,0.05,0,Card,2,5,No,,2025-02,79800,36000,43800,Yes,171
ORD00171,2025-03-18,Completed,C0044,New,25-34,Incheon,Electronics,Wireless Earbuds,Nova,4,49000,24000,0,3000,Bank Transfer,1,4,No,,2025-03,196000,96000,100000,Yes,172
ORD00172,2025-02-13,Completed,C0785,Returning,45-54,Daejeon,Electronics,Smart Watch,Pulse,3,99000,47000,0,3000,Bank Transfer,3,5,No,,2025-02,297000,141000,156000,Yes,173
ORD00173,2025-02-25,Completed,C0365,Returning,35-44,Seoul,Beauty,Hydrating Serum,PureLab,4,22000,9000,0,0,Virtual Account,1,4,No,,2025-02,88000,36000,52000,Yes,174
ORD00174,2025-10-30,Completed,C0602,Returning,18-24,Busan,Pet,Pet Bed,ComfyPaws,1,47000,20000,0,0,Virtual Account,3,5,No,,2025-10,47000,20000,27000,Yes,175
ORD00175,2025-03-12,Completed,C0127,VIP,25-34,Gangwon,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0.05,3000,Card,6,3,No,,2025-03,17100,7000,10100,Yes,176
ORD00176,2025-03-08,Completed,C0435,Returning,55+,Gwangju,Home,Storage Box Set,NeatHome,1,29000,12000,0,0,Bank Transfer,4,5,No,,2025-03,29000,12000,17000,Yes,177
ORD00177,2025-03-31,Completed,C0590,New,25-34,Busan,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0.25,0,Card,2,5,No,,2025-03,18750,11000,7750,Yes,178
ORD00178,2025-07-18,Completed,C0790,VIP,45-54,Gyeonggi,Fashion,Oversized Hoodie,Northline,1,45000,21000,0,0,Mobile Pay,1,4,No,,2025-07,45000,21000,24000,Yes,179
ORD00179,2025-02-26,Completed,C0278,VIP,55+,Gangwon,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0,3000,Mobile Pay,9,4,No,,2025-02,38000,16000,22000,Yes,180
ORD00180,2025-10-18,Completed,C0498,Returning,25-34,Daejeon,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0.1,0,Card,4,5,No,,2025-10,58500,31000,27500,Yes,181
ORD00182,2025-10-28,Completed,C0179,Returning,45-54,Gwangju,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Mobile Pay,5,5,No,,2025-10,58000,24000,34000,Yes,183
ORD00183,2025-04-23,Completed,C0464,New,55+,Gwangju,Food,Protein Bar Pack,FitBite,3,28000,12000,0,3000,Bank Transfer,2,5,No,,2025-04,84000,36000,48000,Yes,184
ORD00184,2025-12-19,Completed,C0457,Returning,25-34,Busan,Food,Protein Bar Pack,FitBite,4,28000,12000,0.05,0,Bank Transfer,5,3,Yes,Late delivery,2025-12,106400,48000,58400,Yes,185
ORD00186,2025-03-04,Completed,C0169,Returning,35-44,Daejeon,Beauty,Sunscreen SPF50,Glow,4,18000,7000,0,3000,Card,1,5,No,,2025-03,72000,28000,44000,Yes,187
ORD00188,2025-11-22,Completed,C0239,Returning,25-34,Daejeon,Beauty,Lip Tint,Mellow,1,14000,5000,0,0,Card,1,4,No,,2025-11,14000,5000,9000,Yes,189
ORD00189,2025-05-26,Completed,C0581,Returning,25-34,Gangwon,Fashion,Oversized Hoodie,Northline,1,45000,21000,0.2,3000,Virtual Account,5,5,No,,2025-05,36000,21000,15000,Yes,190
ORD00190,2025-11-13,Completed,C0119,Returning,18-24,Incheon,Pet,Dog Treats 1kg,Barkly,3,25000,11000,0,3000,Mobile Pay,4,5,No,,2025-11,75000,33000,42000,Yes,191
ORD00191,2025-11-11,Completed,C0447,Returning,25-34,Daejeon,Electronics,Smart Watch,Pulse,4,99000,47000,0,3000,Mobile Pay,4,4,No,,2025-11,396000,188000,208000,Yes,192
ORD00193,2025-03-30,Completed,C0606,New,25-34,Gyeonggi,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,3000,Card,2,5,No,,2025-03,22000,9000,13000,Yes,194
ORD00194,2025-11-20,Completed,C0079,Returning,55+,Incheon,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Card,5,5,No,,2025-11,156000,64000,92000,Yes,195
ORD00195,2025-09-08,Completed,C0483,New,55+,Busan,Pet,Pet Bed,ComfyPaws,1,47000,20000,0.25,0,Mobile Pay,1,5,No,,2025-09,35250,20000,15250,Yes,196
ORD00196,2025-08-15,Completed,C0184,VIP,18-24,Busan,Home,Storage Box Set,NeatHome,4,29000,12000,0.1,3000,Card,2,4,No,,2025-08,104400,48000,56400,Yes,197
ORD00197,2025-03-02,Completed,C0834,Returning,45-54,Gwangju,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0.1,3000,Virtual Account,4,5,No,,2025-03,58500,31000,27500,Yes,198
ORD00199,2025-10-30,Completed,C0466,VIP,55+,Incheon,Beauty,Sunscreen SPF50,Glow,4,18000,7000,0,0,Bank Transfer,3,4,No,,2025-10,72000,28000,44000,Yes,200
ORD00200,2025-01-06,Completed,C0487,New,55+,Gangwon,Electronics,Smart Watch,Pulse,1,99000,47000,0,3000,Mobile Pay,2,5,No,,2025-01,99000,47000,52000,Yes,201
ORD00201,2025-03-11,Completed,C0270,Returning,35-44,Jeju,Beauty,Lip Tint,Mellow,3,14000,5000,0,3000,Virtual Account,6,2,Yes,Wrong size,2025-03,42000,15000,27000,Yes,202
ORD00202,2025-11-08,Completed,C0518,VIP,18-24,Gangwon,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,3000,Bank Transfer,1,5,No,,2025-11,54000,21000,33000,Yes,203
ORD00203,2025-11-20,Completed,C0750,New,25-34,Gwangju,Home,Cotton Towel Set,SoftDay,3,24000,10000,0.1,0,Card,4,4,No,,2025-11,64800,30000,34800,Yes,204
ORD00204,2025-01-12,Completed,C0047,VIP,25-34,Gyeonggi,Pet,Pet Bed,ComfyPaws,4,47000,20000,0,3000,Virtual Account,2,,No,,2025-01,188000,80000,108000,Yes,205
ORD00205,2025-07-29,Completed,C0781,New,55+,Daegu,Beauty,Lip Tint,Mellow,2,14000,5000,0,0,Bank Transfer,2,4,No,,2025-07,28000,10000,18000,Yes,206
ORD00206,2025-04-11,Completed,C0254,New,35-44,Gangwon,Home,Desk Lamp,Lumen,4,39000,16000,0.25,3000,Virtual Account,4,5,No,,2025-04,117000,64000,53000,Yes,207
ORD00207,2025-07-16,Completed,C0601,Returning,25-34,Gangwon,Pet,Dog Treats 1kg,Barkly,4,25000,11000,0,3000,Card,4,4,No,,2025-07,100000,44000,56000,Yes,208
ORD00208,2025-11-21,Completed,C0511,New,45-54,Gwangju,Food,Protein Bar Pack,FitBite,2,28000,12000,0,3000,Bank Transfer,3,4,No,,2025-11,56000,24000,32000,Yes,209
ORD00209,2025-06-25,Completed,C0584,Returning,55+,Seoul,Food,Gift Snack Box,HappyBox,1,33000,14000,0.15,0,Bank Transfer,2,5,No,,2025-06,28050,14000,14050,Yes,210
ORD00210,2025-11-13,Completed,C0633,Returning,18-24,Busan,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0.05,0,Virtual Account,2,4,No,,2025-11,17100,7000,10100,Yes,211
ORD00211,2025-01-18,Completed,C0802,New,35-44,Gangwon,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0,3000,Mobile Pay,7,3,No,,2025-01,118000,52000,66000,Yes,212
ORD00212,2025-11-01,Completed,C0411,Returning,35-44,Seoul,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Mobile Pay,3,4,No,,2025-11,156000,64000,92000,Yes,213
ORD00213,2025-03-30,Completed,C0420,New,25-34,Gangwon,Fashion,Crossbody Bag,Morrow,3,43000,18000,0.15,3000,Card,3,5,No,,2025-03,109650,54000,55650,Yes,214
ORD00214,2025-05-29,Completed,C0236,Returning,35-44,Gyeonggi,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,3000,Card,2,5,No,,2025-05,44000,18000,26000,Yes,215
ORD00215,2025-02-08,Completed,C0619,Returning,25-34,Gangwon,Fashion,Crossbody Bag,Morrow,1,43000,18000,0.15,3000,Mobile Pay,8,3,No,,2025-02,36550,18000,18550,Yes,216
ORD00216,2025-03-11,Completed,C0190,Returning,45-54,Daejeon,Electronics,Smart Watch,Pulse,4,99000,47000,0.05,3000,Card,1,4,No,,2025-03,376200,188000,188200,Yes,217
ORD00217,2025-01-25,Completed,C0523,Returning,18-24,Seoul,Electronics,Wireless Earbuds,Nova,2,49000,24000,0.1,3000,Card,2,4,Yes,Damaged item,2025-01,88200,48000,40200,Yes,218
ORD00218,2025-04-20,Completed,C0419,New,35-44,Seoul,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0,3000,Bank Transfer,3,4,No,,2025-04,96000,45000,51000,Yes,219
ORD00219,2025-09-24,Completed,C0833,New,45-54,Daejeon,Fashion,Crossbody Bag,Morrow,2,43000,18000,0,3000,Card,4,4,No,,2025-09,86000,36000,50000,Yes,220
ORD00220,2025-04-25,Completed,C0271,VIP,45-54,Busan,Pet,Dog Treats 1kg,Barkly,4,25000,11000,0,3000,Card,5,5,No,,2025-04,100000,44000,56000,Yes,221
ORD00221,2025-09-22,Completed,C0206,Returning,55+,Busan,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0,3000,Mobile Pay,1,5,No,,2025-09,260000,124000,136000,Yes,222
ORD00222,2025-05-08,Completed,C0695,New,55+,Gangwon,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,3000,Mobile Pay,9,4,No,,2025-05,65000,31000,34000,Yes,223
ORD00223,2025-03-14,Completed,C0628,Returning,35-44,Jeju,Electronics,Smart Watch,Pulse,3,99000,47000,0,0,Mobile Pay,2,5,No,,2025-03,297000,141000,156000,Yes,224
ORD00224,2025-05-28,Completed,C0691,Returning,55+,Gyeonggi,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,3000,Virtual Account,1,5,No,,2025-05,128000,60000,68000,Yes,225
ORD00225,2025-05-27,Completed,C0365,New,35-44,Incheon,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Virtual Account,3,4,No,,2025-05,58000,24000,34000,Yes,226
ORD00227,2025-06-11,Completed,C0002,Returning,25-34,Busan,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0.15,3000,Bank Transfer,2,5,No,,2025-06,81600,45000,36600,Yes,228
ORD00228,2025-09-20,Completed,C0501,VIP,18-24,Gwangju,Beauty,Lip Tint,Mellow,4,14000,5000,0,0,Bank Transfer,5,5,No,,2025-09,56000,20000,36000,Yes,229
ORD00229,2025-10-24,Completed,C0149,VIP,45-54,Incheon,Fashion,Oversized Hoodie,Northline,2,45000,21000,0.05,3000,Card,4,5,No,,2025-10,85500,42000,43500,Yes,230
ORD00230,2025-05-17,Completed,C0813,New,25-34,Daegu,Fashion,Crossbody Bag,Morrow,1,43000,18000,0,3000,Virtual Account,1,5,No,,2025-05,43000,18000,25000,Yes,231
ORD00231,2025-06-11,Completed,C0058,VIP,45-54,Gwangju,Home,Storage Box Set,NeatHome,4,29000,12000,0,0,Card,2,4,No,,2025-06,116000,48000,68000,Yes,232
ORD00232,2025-10-11,Completed,C0565,New,35-44,Gwangju,Home,Desk Lamp,Lumen,3,39000,16000,0,0,Mobile Pay,2,5,No,,2025-10,117000,48000,69000,Yes,233
ORD00234,2025-09-11,Completed,C0148,New,55+,Gyeonggi,Fashion,Crossbody Bag,Morrow,3,43000,18000,0.2,3000,Card,5,3,Yes,Wrong size,2025-09,103200,54000,49200,Yes,235
ORD00235,2025-09-23,Completed,C0728,Returning,45-54,Daejeon,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0,3000,Mobile Pay,3,3,Yes,Different from description,2025-09,260000,124000,136000,Yes,236
ORD00236,2025-07-20,Completed,C0427,New,45-54,Gyeonggi,Home,Desk Lamp,Lumen,1,39000,16000,0.15,3000,Card,3,4,No,,2025-07,33150,16000,17150,Yes,237
ORD00237,2025-09-05,Completed,C0170,Returning,55+,Seoul,Home,Desk Lamp,Lumen,2,39000,16000,0,3000,Virtual Account,2,5,No,,2025-09,78000,32000,46000,Yes,238
ORD00238,2025-03-01,Completed,C0572,VIP,35-44,Gangwon,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0,3000,Virtual Account,5,5,No,,2025-03,118000,52000,66000,Yes,239
ORD00239,2025-01-23,Completed,C0170,Returning,25-34,Gyeonggi,Food,Gift Snack Box,HappyBox,4,33000,14000,0.05,0,Bank Transfer,3,5,No,,2025-01,125400,56000,69400,Yes,240
ORD00240,2025-11-08,Completed,C0471,Returning,18-24,Jeju,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0,3000,Card,5,4,No,,2025-11,260000,124000,136000,Yes,241
ORD00241,2025-12-26,Completed,C0058,Returning,25-34,Jeju,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Bank Transfer,4,5,No,,2025-12,156000,64000,92000,Yes,242
ORD00243,2025-09-02,Completed,C0144,New,55+,Incheon,Home,Desk Lamp,Lumen,4,39000,16000,0.05,3000,Mobile Pay,1,5,No,,2025-09,148200,64000,84200,Yes,244
ORD00244,2025-08-18,Completed,C0840,Returning,55+,Gwangju,Home,Storage Box Set,NeatHome,3,29000,12000,0,3000,Virtual Account,3,5,No,,2025-08,87000,36000,51000,Yes,245
ORD00245,2025-12-22,Completed,C0722,VIP,25-34,Incheon,Electronics,Wireless Earbuds,Nova,4,49000,24000,0,3000,Card,5,5,No,,2025-12,196000,96000,100000,Yes,246
ORD00246,2025-11-18,Completed,C0455,Returning,35-44,Daejeon,Electronics,Wireless Earbuds,Nova,1,49000,24000,0,0,Virtual Account,5,5,No,,2025-11,49000,24000,25000,Yes,247
ORD00247,2025-10-08,Completed,C0232,Returning,55+,Daejeon,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0,0,Virtual Account,3,4,No,,2025-10,18000,7000,11000,Yes,248
ORD00248,2025-01-24,Completed,C0707,Returning,55+,Busan,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,3000,Bank Transfer,2,4,No,,2025-01,177000,78000,99000,Yes,249
ORD00249,2025-02-09,Completed,C0546,Returning,35-44,Gwangju,Food,Protein Bar Pack,FitBite,4,28000,12000,0,3000,Mobile Pay,3,4,No,,2025-02,112000,48000,64000,Yes,250
ORD00250,2025-06-27,Completed,C0070,Returning,55+,Gwangju,Home,Desk Lamp,Lumen,2,39000,16000,0.2,3000,Card,2,5,No,,2025-06,62400,32000,30400,Yes,251
ORD00251,2025-07-06,Completed,C0071,New,25-34,Gwangju,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Mobile Pay,2,5,No,,2025-07,156000,64000,92000,Yes,252
ORD00252,2025-11-12,Completed,C0648,Returning,35-44,Incheon,Electronics,Smart Watch,Pulse,4,99000,47000,0,3000,Virtual Account,2,5,No,,2025-11,396000,188000,208000,Yes,253
ORD00253,2025-07-06,Completed,C0844,VIP,35-44,Daegu,Food,Coffee Bean 1kg,BeanRoot,2,32000,15000,0.25,3000,Virtual Account,5,4,No,,2025-07,48000,30000,18000,Yes,254
ORD00254,2025-06-03,Completed,C0238,Returning,35-44,Busan,Home,Storage Box Set,NeatHome,4,29000,12000,0,3000,Card,2,4,No,,2025-06,116000,48000,68000,Yes,255
ORD00256,2025-09-15,Completed,C0607,VIP,35-44,Daegu,Food,Gift Snack Box,HappyBox,3,33000,14000,0,3000,Virtual Account,2,5,No,,2025-09,99000,42000,57000,Yes,257
ORD00257,2025-10-19,Completed,C0820,Returning,18-24,Seoul,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,3000,Bank Transfer,5,5,No,,2025-10,22000,9000,13000,Yes,258
ORD00259,2025-07-01,Completed,C0355,Returning,35-44,Jeju,Food,Protein Bar Pack,FitBite,4,28000,12000,0,3000,Bank Transfer,3,5,No,,2025-07,112000,48000,64000,Yes,260
ORD00260,2025-11-03,Completed,C0511,Returning,45-54,Daejeon,Food,Gift Snack Box,HappyBox,4,33000,14000,0,3000,Bank Transfer,1,5,No,,2025-11,132000,56000,76000,Yes,261
ORD00261,2025-08-20,Completed,C0454,New,25-34,Daegu,Home,Storage Box Set,NeatHome,2,29000,12000,0,0,Card,2,5,No,,2025-08,58000,24000,34000,Yes,262
ORD00262,2025-12-22,Completed,C0044,New,18-24,Jeju,Fashion,Oversized Hoodie,Northline,3,45000,21000,0.15,3000,Virtual Account,5,4,No,,2025-12,114750,63000,51750,Yes,263
ORD00263,2025-12-03,Completed,C0178,New,45-54,Busan,Food,Gift Snack Box,HappyBox,3,33000,14000,0.05,3000,Card,3,5,No,,2025-12,94050,42000,52050,Yes,264
ORD00264,2025-07-20,Completed,C0345,New,18-24,Gyeonggi,Beauty,Hydrating Serum,PureLab,1,22000,9000,0.2,0,Mobile Pay,4,5,No,,2025-07,17600,9000,8600,Yes,265
ORD00267,2025-11-17,Completed,C0251,Returning,45-54,Daegu,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,3000,Mobile Pay,2,,No,,2025-11,98000,48000,50000,Yes,268
ORD00268,2025-02-02,Completed,C0319,VIP,55+,Busan,Fashion,Crossbody Bag,Morrow,2,43000,18000,0.05,3000,Bank Transfer,2,5,No,,2025-02,81700,36000,45700,Yes,269
ORD00269,2025-08-16,Completed,C0472,New,18-24,Jeju,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0.25,3000,Virtual Account,1,5,No,,2025-08,37500,22000,15500,Yes,270
ORD00270,2025-01-06,Completed,C0084,Returning,55+,Gwangju,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0.1,0,Card,5,,No,,2025-01,22500,11000,11500,Yes,271
ORD00271,2025-12-13,Completed,C0297,Returning,55+,Daegu,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,3000,Bank Transfer,2,5,No,,2025-12,65000,31000,34000,Yes,272
ORD00272,2025-09-18,Completed,C0469,Returning,25-34,Gangwon,Pet,Pet Bed,ComfyPaws,4,47000,20000,0.1,0,Mobile Pay,3,5,No,,2025-09,169200,80000,89200,Yes,273
ORD00273,2025-12-02,Completed,C0588,VIP,18-24,Gangwon,Fashion,Oversized Hoodie,Northline,2,45000,21000,0,3000,Bank Transfer,1,5,No,,2025-12,90000,42000,48000,Yes,274
ORD00274,2025-07-12,Completed,C0250,Returning,55+,Jeju,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,0,Virtual Account,6,4,No,,2025-07,65000,31000,34000,Yes,275
ORD00275,2025-06-18,Completed,C0194,VIP,25-34,Seoul,Beauty,Hydrating Serum,PureLab,4,22000,9000,0.2,3000,Mobile Pay,1,5,No,,2025-06,70400,36000,34400,Yes,276
ORD00277,2025-09-11,Completed,C0045,VIP,45-54,Daejeon,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,3000,Virtual Account,2,4,No,,2025-09,44000,18000,26000,Yes,278
ORD00278,2025-03-01,Completed,C0839,Returning,18-24,Jeju,Fashion,Oversized Hoodie,Northline,2,45000,21000,0.1,3000,Mobile Pay,2,4,No,,2025-03,81000,42000,39000,Yes,279
ORD00279,2025-08-23,Completed,C0237,VIP,55+,Daegu,Electronics,Smart Watch,Pulse,2,99000,47000,0.25,0,Mobile Pay,5,5,No,,2025-08,148500,94000,54500,Yes,280
ORD00280,2025-09-11,Completed,C0555,Returning,55+,Busan,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,3000,Card,4,4,No,,2025-09,236000,104000,132000,Yes,281
ORD00281,2025-10-23,Completed,C0512,Returning,55+,Gangwon,Fashion,Crossbody Bag,Morrow,3,43000,18000,0.1,0,Virtual Account,7,4,No,,2025-10,116100,54000,62100,Yes,282
ORD00282,2025-08-26,Completed,C0338,Returning,18-24,Daegu,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,0,Bank Transfer,4,5,No,,2025-08,177000,78000,99000,Yes,283
ORD00283,2025-02-27,Completed,C0561,New,45-54,Gwangju,Fashion,Oversized Hoodie,Northline,2,45000,21000,0,0,Bank Transfer,3,4,No,,2025-02,90000,42000,48000,Yes,284
ORD00284,2025-08-01,Completed,C0513,Returning,35-44,Gwangju,Home,Desk Lamp,Lumen,3,39000,16000,0.25,3000,Bank Transfer,2,4,No,,2025-08,87750,48000,39750,Yes,285
ORD00285,2025-11-29,Completed,C0585,New,45-54,Jeju,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,3000,Virtual Account,1,5,No,,2025-11,44000,18000,26000,Yes,286
ORD00286,2025-11-28,Completed,C0410,Returning,35-44,Jeju,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,0,Virtual Account,9,2,Yes,Different from description,2025-11,94000,40000,54000,Yes,287
ORD00287,2025-08-18,Completed,C0627,New,25-34,Jeju,Food,Gift Snack Box,HappyBox,2,33000,14000,0,3000,Mobile Pay,5,5,No,,2025-08,66000,28000,38000,Yes,288
ORD00288,2025-06-08,Completed,C0836,Returning,55+,Incheon,Home,Storage Box Set,NeatHome,3,29000,12000,0,3000,Mobile Pay,3,4,No,,2025-06,87000,36000,51000,Yes,289
ORD00289,2025-12-06,Completed,C0003,Returning,25-34,Busan,Food,Coffee Bean 1kg,BeanRoot,2,32000,15000,0.1,0,Bank Transfer,4,4,No,,2025-12,57600,30000,27600,Yes,290
ORD00290,2025-07-28,Completed,C0403,VIP,25-34,Seoul,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0.1,3000,Card,2,5,No,,2025-07,159300,78000,81300,Yes,291
ORD00291,2025-03-14,Completed,C0136,New,18-24,Gangwon,Fashion,Oversized Hoodie,Northline,1,45000,21000,0,3000,Bank Transfer,8,3,No,,2025-03,45000,21000,24000,Yes,292
ORD00292,2025-01-29,Completed,C0610,New,45-54,Gangwon,Electronics,Bluetooth Speaker,Soundly,2,65000,31000,0.05,3000,Card,8,4,No,,2025-01,123500,62000,61500,Yes,293
ORD00293,2025-09-25,Completed,C0753,VIP,18-24,Gangwon,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,3000,Bank Transfer,5,5,No,,2025-09,54000,21000,33000,Yes,294
ORD00294,2025-02-15,Completed,C0675,New,25-34,Gyeonggi,Home,Desk Lamp,Lumen,2,39000,16000,0,3000,Virtual Account,1,5,No,,2025-02,78000,32000,46000,Yes,295
ORD00295,2025-03-24,Completed,C0452,Returning,45-54,Busan,Pet,Cat Toy Bundle,PawJoy,1,19000,8000,0,0,Mobile Pay,3,5,No,,2025-03,19000,8000,11000,Yes,296
ORD00296,2025-02-15,Completed,C0444,New,45-54,Jeju,Electronics,Smart Watch,Pulse,3,99000,47000,0,0,Mobile Pay,9,4,No,,2025-02,297000,141000,156000,Yes,297
ORD00297,2025-11-14,Completed,C0555,Returning,55+,Busan,Electronics,Smart Watch,Pulse,1,99000,47000,0,3000,Virtual Account,2,4,No,,2025-11,99000,47000,52000,Yes,298
ORD00298,2025-06-20,Completed,C0724,Returning,55+,Daegu,Beauty,Lip Tint,Mellow,2,14000,5000,0.05,3000,Card,3,5,No,,2025-06,26600,10000,16600,Yes,299
ORD00300,2025-06-14,Completed,C0802,VIP,35-44,Gyeonggi,Food,Gift Snack Box,HappyBox,3,33000,14000,0.05,0,Bank Transfer,4,4,No,,2025-06,94050,42000,52050,Yes,301
ORD00301,2025-05-30,Completed,C0422,New,35-44,Seoul,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,3000,Bank Transfer,3,5,No,,2025-05,128000,60000,68000,Yes,302
ORD00302,2025-06-01,Completed,C0584,Returning,55+,Seoul,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0.15,3000,Bank Transfer,5,4,No,,2025-06,30600,14000,16600,Yes,303
